TF.ChIPSeq.genes
"Rv0135c,Rv0014c;Rv0015c;Rv0016c;Rv0017c;Rv0018c;Rv0062;Rv0095c;Rv0096;Rv0097;Rv0098;Rv0099;Rv0100;Rv0101;Rv0135c;Rv0136;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0223c;Rv0238;Rv0310c;Rv0311;Rv0316;Rv0404;Rv0405;Rv0446c;Rv0447c;Rv0448c;Rv0449c;Rv0450c;Rv0451c;Rv0492A;Rv0505c;Rv0506;Rv0507;Rv0508;Rv0520;Rv0521;Rv0598c;Rv0599c;Rv0659c;Rv0660c;Rv0667;Rv0668;Rv0682;Rv0683;Rv0749A;Rv0750;Rv0828c;Rv0829;Rv0885;Rv0886;Rv0909;Rv0910;Rv0942;Rv0986;Rv0987;Rv0988;Rv1016c;Rv1017c;Rv1058;Rv1077;Rv1111c;Rv1112;Rv1116;Rv1170;Rv1221;Rv1226c;Rv1227c;Rv1305;Rv1306;Rv1307;Rv1308;Rv1309;Rv1310;Rv1311;Rv1312;Rv1348;Rv1349;Rv1517;Rv1518;Rv1556;Rv1557;Rv1558;Rv1559;Rv1560;Rv1561;Rv1592c;Rv1615;Rv1616;Rv1669;Rv1670;Rv1671;Rv1706A;Rv1707;Rv1708;Rv1709;Rv1710;Rv1711;Rv1712;Rv1713;Rv1791;Rv1792;Rv1804c;Rv1815;Rv1857;Rv1858;Rv1859;Rv1870c;Rv1919c;Rv1920;Rv2067c;Rv2068c;Rv2185c;Rv2194;Rv2195;Rv2196;Rv2201;Rv2204c;Rv2205c;Rv2217;Rv2218;Rv2219;Rv2238c;Rv2239c;Rv2240c;Rv2307D;Rv2339;Rv2377c;Rv2378c;Rv2379c;Rv2380c;Rv2441c;Rv2442c;Rv2477c;Rv2507;Rv2524c;Rv2597;Rv2598;Rv2599;Rv2645;Rv2646;Rv2699c;Rv2708c;Rv2709;Rv2782c;Rv2783c;Rv2868c;Rv2869c;Rv2870c;Rv2884;Rv2921c;Rv2922c;Rv2923c;Rv2927c;Rv2930;Rv2931;Rv2932;Rv2933;Rv2934;Rv2935;Rv2936;Rv2937;Rv2938;Rv2946c;Rv2947c;Rv2948c;Rv2949c;Rv2950c;Rv3038c;Rv3039c;Rv3040c;Rv3041c;Rv3042c;Rv3043c;Rv3049c;Rv3052c;Rv3053c;Rv3099c;Rv3100c;Rv3101c;Rv3102c;Rv3197A;Rv3267;Rv3268;Rv3312A;Rv3335c;Rv3336c;Rv3337;Rv3338;Rv3361c;Rv3362c;Rv3363c;Rv3364c;Rv3365c;Rv3391;Rv3400;Rv3401;Rv3413c;Rv3414c;Rv3415c;Rv3429;Rv3442c;Rv3443c;Rv3463;Rv3489;Rv3490;Rv3502c;Rv3503c;Rv3518c;Rv3519;Rv3598c;Rv3599c;Rv3600c;Rv3601c;Rv3602c;Rv3603c;Rv3615c;Rv3646c;Rv3660c;Rv3661;Rv3684;Rv3729;Rv3770A;Rv3784;Rv3794;Rv3795;Rv3842c;Rv3843c;Rv3856c;Rv3857c;Rv3863;Rv3889c;Rv3894c;Rv3895c;Rv3896c;Rv3917c;Rv3918c;Rv3919c"
"Rv0158,Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0404;Rv0405;Rv1503c;Rv1504c;Rv1795;Rv1796;Rv1797;Rv1798;Rv2034;Rv2035;Rv2036;Rv2307B"
"Rv0195,Rv0076c;Rv0191;Rv0192;Rv0192A;Rv0194;Rv1352;Rv2700;Rv3863"
"Rv0212c,Rv0485;Rv2244;Rv2245;Rv2246;Rv2247;Rv3616c"
"Rv0232,Rv1572c;Rv1573"
"Rv0238,Rv0241c;Rv0242c;Rv0243;Rv3028c;Rv3029c;Rv3030;Rv3031;Rv3032;Rv3137;Rv3138;Rv3139;Rv3140"
"Rv0273c,Rv0029;Rv0107c;Rv0113;Rv0114;Rv0115;Rv0212c;Rv0213c;Rv0272c;Rv0273c;Rv0274;Rv0578c;Rv0579;Rv0954;Rv0955;Rv0958;Rv0959;Rv1037c;Rv1038c;Rv1265;Rv1546;Rv1781c;Rv1782;Rv1783;Rv1905c;Rv1906c;Rv2243;Rv2365c;Rv2366c;Rv2367c;Rv2368c;Rv2369c;Rv2370c;Rv2518c;Rv2519;Rv2946c;Rv2947c;Rv2948c;Rv2949c;Rv2950c;Rv3099c;Rv3100c;Rv3101c;Rv3102c;Rv3403c;Rv3404c;Rv3416;Rv3426;Rv3504;Rv3505;Rv3619c;Rv3620c;Rv3740c;Rv3741c;Rv3742c;Rv3755c;Rv3756c;Rv3757c;Rv3758c;Rv3759c;Rv3760;Rv3917c;Rv3918c;Rv3919c"
"Rv0275c,Rv0275c;Rv0276;Rv0520;Rv0521;Rv0825c;Rv0826;Rv2162c"
"Rv0302,Rv0040c;Rv0041;Rv0093c;Rv0119;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0203;Rv0207c;Rv0208c;Rv0209;Rv0210;Rv0212c;Rv0213c;Rv0214;Rv0261c;Rv0302;Rv0303;Rv0370c;Rv0371c;Rv0372c;Rv0373c;Rv0374c;Rv0375c;Rv0430;Rv0431;Rv0432;Rv0433;Rv0446c;Rv0447c;Rv0448c;Rv0555;Rv0556;Rv0600c;Rv0625c;Rv0695;Rv0712;Rv0714;Rv0715;Rv0716;Rv0717;Rv0718;Rv0719;Rv0720;Rv0721;Rv0722;Rv0723;Rv0724;Rv0756c;Rv0757;Rv0789c;Rv0790c;Rv0791c;Rv0792c;Rv0807;Rv1032c;Rv1033c;Rv1175c;Rv1176c;Rv1205;Rv1206;Rv1314c;Rv1315;Rv1326c;Rv1327c;Rv1328;Rv1331;Rv1332;Rv1333;Rv1334;Rv1335;Rv1336;Rv1337;Rv1338;Rv1339;Rv1340;Rv1341;Rv1357c;Rv1362c;Rv1363c;Rv1406;Rv1407;Rv1408;Rv1409;Rv1420;Rv1421;Rv1422;Rv1423;Rv1511;Rv1512;Rv1513;Rv1683;Rv1684;Rv1761c;Rv1762c;Rv1832;Rv1848;Rv1849;Rv1850;Rv1851;Rv1852;Rv1853;Rv1907c;Rv1908c;Rv1909c;Rv1921c;Rv1985c;Rv1989c;Rv2004c;Rv2005c;Rv2006;Rv2101;Rv2107;Rv2132;Rv2147c;Rv2148c;Rv2149c;Rv2150c;Rv2215;Rv2216;Rv2225;Rv2244;Rv2245;Rv2246;Rv2247;Rv2296;Rv2297;Rv2391;Rv2392;Rv2393;Rv2394;Rv2409c;Rv2410c;Rv2411c;Rv2418c;Rv2419c;Rv2420c;Rv2421c;Rv2524c;Rv2568c;Rv2569c;Rv2570;Rv2690c;Rv2691;Rv2692;Rv2725c;Rv2726c;Rv2727c;Rv2728c;Rv2742c;Rv2876;Rv2888c;Rv2889c;Rv2890c;Rv2906c;Rv2907c;Rv2908c;Rv2909c;Rv2951c;Rv2952;Rv2953;Rv3047c;Rv3051c;Rv3099c;Rv3100c;Rv3101c;Rv3102c;Rv3172c;Rv3179;Rv3239c;Rv3288c;Rv3289c;Rv3290c;Rv3298c;Rv3299c;Rv3300c;Rv3301c;Rv3350c;Rv3410c;Rv3411c;Rv3479;Rv3592;Rv3593;Rv3637;Rv3638;Rv3643;Rv3725;Rv3750c;Rv3763;Rv3794;Rv3795;Rv3842c;Rv3843c;Rv3865;Rv3866;Rv3867;Rv3868;Rv3869;Rv3870;Rv3872;Rv3873"
"Rv0324,Rv0002;Rv0003;Rv0004;Rv0021c;Rv0032;Rv0033;Rv0034;Rv0035;Rv0055;Rv0056;Rv0057;Rv0058;Rv0096;Rv0097;Rv0098;Rv0099;Rv0100;Rv0101;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0188;Rv0212c;Rv0213c;Rv0214;Rv0246;Rv0268c;Rv0318c;Rv0319;Rv0324;Rv0325;Rv0326;Rv0331;Rv0347;Rv0348;Rv0349;Rv0397;Rv0420c;Rv0430;Rv0431;Rv0432;Rv0433;Rv0456A;Rv0457c;Rv0458;Rv0459;Rv0475;Rv0505c;Rv0506;Rv0507;Rv0508;Rv0578c;Rv0579;Rv0632c;Rv0668;Rv0672;Rv0673;Rv0674;Rv0675;Rv0705;Rv0706;Rv0707;Rv0708;Rv0709;Rv0710;Rv0741;Rv0747;Rv0755c;Rv0760c;Rv0761c;Rv0789c;Rv0790c;Rv0791c;Rv0792c;Rv0805;Rv0854;Rv0855;Rv0859;Rv0860;Rv0950c;Rv0968;Rv0969;Rv0970;Rv1005c;Rv1006;Rv1032c;Rv1033c;Rv1052;Rv1060;Rv1061;Rv1062;Rv1113;Rv1114;Rv1116;Rv1141c;Rv1184c;Rv1228;Rv1268c;Rv1353c;Rv1354c;Rv1355c;Rv1356c;Rv1360;Rv1388;Rv1435c;Rv1503c;Rv1504c;Rv1532c;Rv1533;Rv1534;Rv1572c;Rv1573;Rv1585c;Rv1586c;Rv1587c;Rv1588c;Rv1642;Rv1646;Rv1665;Rv1682;Rv1697;Rv1698;Rv1726;Rv1727;Rv1754c;Rv1787;Rv1790;Rv1799;Rv1819c;Rv1820;Rv1821;Rv1830;Rv1889c;Rv1907c;Rv1908c;Rv1909c;Rv1910c;Rv1929c;Rv1930c;Rv1931c;Rv1936;Rv1937;Rv1938;Rv1939;Rv1940;Rv1941;Rv1952;Rv1953;Rv1963c;Rv1964;Rv1965;Rv1966;Rv1967;Rv1968;Rv1969;Rv1970;Rv1971;Rv1972;Rv1973;Rv1974;Rv1975;Rv1977;Rv1981c;Rv1983;Rv1985c;Rv1986;Rv1994c;Rv1995;Rv2131c;Rv2132;Rv2145c;Rv2193;Rv2222c;Rv2254c;Rv2255c;Rv2319c;Rv2320c;Rv2321c;Rv2322c;Rv2323c;Rv2336;Rv2347c;Rv2365c;Rv2366c;Rv2367c;Rv2368c;Rv2369c;Rv2370c;Rv2374c;Rv2387;Rv2391;Rv2392;Rv2393;Rv2394;Rv2412;Rv2428;Rv2429;Rv2432c;Rv2433c;Rv2434c;Rv2435c;Rv2452c;Rv2453c;Rv2454c;Rv2455c;Rv2487c;Rv2490c;Rv2516c;Rv2517c;Rv2624c;Rv2625c;Rv2682c;Rv2683;Rv2684;Rv2729c;Rv2730;Rv2731;Rv2768c;Rv2769c;Rv2778c;Rv2779c;Rv2780;Rv2799;Rv2800;Rv2809;Rv2816c;Rv2817c;Rv2818c;Rv2819c;Rv2820c;Rv2821c;Rv2822c;Rv2823c;Rv2824c;Rv2906c;Rv2907c;Rv2908c;Rv2909c;Rv2924c;Rv2925c;Rv2926c;Rv2928;Rv2929;Rv2957;Rv3008;Rv3017c;Rv3058c;Rv3059;Rv3064c;Rv3083;Rv3084;Rv3085;Rv3086;Rv3087;Rv3088;Rv3089;Rv3110;Rv3111;Rv3112;Rv3124;Rv3172c;Rv3179;Rv3188;Rv3189;Rv3216;Rv3221c;Rv3238c;Rv3248c;Rv3269;Rv3270;Rv3288c;Rv3289c;Rv3290c;Rv3348;Rv3389c;Rv3390;Rv3405c;Rv3406;Rv3407;Rv3408;Rv3492c;Rv3493c;Rv3494c;Rv3495c;Rv3496c;Rv3497c;Rv3498c;Rv3499c;Rv3500c;Rv3501c;Rv3502c;Rv3503c;Rv3509c;Rv3510c;Rv3526;Rv3527;Rv3540c;Rv3541c;Rv3542c;Rv3543c;Rv3544c;Rv3545c;Rv3546;Rv3573c;Rv3574;Rv3577;Rv3578;Rv3597c;Rv3598c;Rv3599c;Rv3600c;Rv3601c;Rv3602c;Rv3603c;Rv3616c;Rv3619c;Rv3620c;Rv3636;Rv3639c;Rv3733c;Rv3734c;Rv3738c;Rv3746c;Rv3747;Rv3785;Rv3799c;Rv3800c;Rv3801c;Rv3804c;Rv3813c;Rv3814c;Rv3815c;Rv3816c;Rv3844;Rv3845;Rv3854c;Rv3880c;Rv3881c;Rv3882c;Rv3883c;Rv3885c;Rv3886c;Rv3887c;Rv3888c;Rv3889c;Rv3890c;Rv3891c;Rv3894c;Rv3895c;Rv3896c;Rv3902c;Rv3903c;Rv3904c;Rv3905c"
"Rv0330c,Rv0329c;Rv0330c;Rv0331;Rv0404;Rv0405"
"Rv0339c,Rv0094c;Rv0339c;Rv0340;Rv0341;Rv0342;Rv0343;Rv2225;Rv3350c;Rv3458c;Rv3459c;Rv3460c;Rv3466;Rv3467;Rv3647c;Rv3652;Rv3653;Rv3693;Rv3706c"
"Rv0348,Rv0347;Rv0348;Rv0349;Rv2582;Rv3574"
"Rv0353,Rv0252;Rv0253;Rv0350;Rv0351;Rv0352;Rv0353;Rv0384c;Rv0385"
"Rv0445c,Rv0718;Rv0719;Rv0720;Rv0721;Rv0722;Rv0723;Rv0724;Rv2107;Rv2132"
"Rv0465c,Rv0404;Rv0405;Rv0456A;Rv0464c;Rv0465c;Rv0466;Rv0467;Rv0471c;Rv0472c;Rv0473;Rv0928;Rv0929;Rv0930;Rv1089A;Rv1090;Rv1129c;Rv1130;Rv1131;Rv1132;Rv1161;Rv1162;Rv1302;Rv1353c;Rv1354c;Rv1355c;Rv1356c;Rv1374c;Rv1500;Rv1501;Rv1503c;Rv1504c;Rv1791;Rv1792;Rv1847;Rv1926c;Rv2145c;Rv2307B;Rv2336;Rv2452c;Rv2453c;Rv2454c;Rv2455c;Rv2478c;Rv2479c;Rv2480c;Rv2516c;Rv2517c;Rv2543;Rv2544;Rv2545;Rv2906c;Rv2907c;Rv2908c;Rv2909c;Rv3060c;Rv3068c;Rv3137;Rv3138;Rv3139;Rv3140;Rv3144c;Rv3191c;Rv3269;Rv3270;Rv3322c;Rv3323c;Rv3324c;Rv3370c;Rv3371;Rv3376;Rv3377c;Rv3378c;Rv3379c;Rv3724A;Rv3724B"
"Rv0472c,Rv0010c;Rv0456A;Rv0824c;Rv1094;Rv1177;Rv1178;Rv3130c;Rv3131"
"Rv0474,Rv0474;Rv0475;Rv0667;Rv1089A;Rv1090;Rv1116;Rv1870c;Rv2107;Rv2145c;Rv3461c;Rv3462c;Rv3597c;Rv3616c"
"Rv0494,Rv0356c;Rv0357c;Rv0381c;Rv0382c;Rv0441c;Rv0442c;Rv0467;Rv0492c;Rv0493c;Rv0494;Rv0645c;Rv1229c;Rv1230c;Rv1390;Rv1391;Rv1533;Rv1534;Rv1632c;Rv1633;Rv1634;Rv1817;Rv1952;Rv1953;Rv2389c;Rv2390c;Rv2436;Rv2514c;Rv2515c;Rv2609c;Rv2610c;Rv2611c;Rv2612c;Rv2613c;Rv3083;Rv3084;Rv3085;Rv3086;Rv3087;Rv3088;Rv3089;Rv3092c;Rv3093c;Rv3094c;Rv3095;Rv3145;Rv3146;Rv3147;Rv3148;Rv3149;Rv3150;Rv3151;Rv3786c;Rv3787c;Rv3839;Rv3840"
"Rv0576,Rv0113;Rv0114;Rv0115;Rv0165c;Rv0166;Rv0300;Rv0301;Rv0302;Rv0303;Rv0410c;Rv0411c;Rv0412c;Rv0413;Rv0516c;Rv0517;Rv0576;Rv0577;Rv0668;Rv0768;Rv0769;Rv1519;Rv1520;Rv1847;Rv1876;Rv1986;Rv2034;Rv2035;Rv2036;Rv2145c;Rv2307B;Rv2336;Rv2757c;Rv2758c;Rv2759c;Rv2760c;Rv2761c;Rv2762c;Rv2778c;Rv2779c;Rv3403c;Rv3404c;Rv3429;Rv3492c;Rv3493c;Rv3494c;Rv3495c;Rv3496c;Rv3497c;Rv3498c;Rv3499c;Rv3500c;Rv3501c;Rv3528c;Rv3581c;Rv3582c;Rv3583c;Rv3660c;Rv3661;Rv3681c"
"Rv0602c,Rv0155;Rv0156;Rv0157;Rv0188;Rv0207c;Rv0208c;Rv0221;Rv0222;Rv0331;Rv0350;Rv0351;Rv0352;Rv0353;Rv0462;Rv0463;Rv0475;Rv0489;Rv0602c;Rv0603;Rv0687;Rv0688;Rv0789c;Rv0790c;Rv0791c;Rv0792c;Rv1032c;Rv1033c;Rv1116;Rv1170;Rv1221;Rv1265;Rv1393c;Rv1394c;Rv1395;Rv1503c;Rv1504c;Rv1523;Rv1524;Rv1776c;Rv1777;Rv1793;Rv1799;Rv1963c;Rv1985c;Rv1986;Rv2021c;Rv2022c;Rv2107;Rv2135c;Rv2136c;Rv2137c;Rv2138;Rv2145c;Rv2197c;Rv2198c;Rv2243;Rv2272;Rv2273;Rv2280;Rv2299c;Rv2307B;Rv2333c;Rv2352c;Rv2365c;Rv2366c;Rv2367c;Rv2368c;Rv2369c;Rv2370c;Rv2438A;Rv2438c;Rv2452c;Rv2453c;Rv2454c;Rv2455c;Rv2562;Rv2571c;Rv2588c;Rv2778c;Rv2779c;Rv2780;Rv2787;Rv2836c;Rv2837c;Rv2838c;Rv2839c;Rv2884;Rv2901c;Rv2902c;Rv2903c;Rv2946c;Rv2947c;Rv2948c;Rv2949c;Rv2950c;Rv2999;Rv3007c;Rv3034c;Rv3035;Rv3108;Rv3109;Rv3347c;Rv3477;Rv3478;Rv3706c;Rv3811;Rv3812;Rv3865;Rv3866;Rv3867;Rv3868;Rv3869;Rv3870;Rv3885c;Rv3886c;Rv3887c;Rv3888c"
"Rv0623,Rv0623;Rv0624"
"Rv0653c,Rv0074;Rv0075;Rv0148;Rv0149;Rv0501;Rv0502;Rv0543c;Rv0653c;Rv0654;Rv0655;Rv0915c;Rv0916c;Rv1014c;Rv1015c;Rv1020;Rv1021;Rv1802;Rv1803c;Rv2008c;Rv2865;Rv2866;Rv2982c;Rv3239c;Rv3350c;Rv3722c;Rv3740c;Rv3741c;Rv3742c"
"Rv0674,Rv0672;Rv0673;Rv0674;Rv0675;Rv3574"
"Rv0678,Rv0002;Rv0003;Rv0004;Rv0014c;Rv0015c;Rv0016c;Rv0017c;Rv0018c;Rv0032;Rv0033;Rv0034;Rv0035;Rv0042c;Rv0043c;Rv0044c;Rv0045c;Rv0055;Rv0056;Rv0057;Rv0058;Rv0064;Rv0094c;Rv0113;Rv0114;Rv0115;Rv0128;Rv0129c;Rv0138;Rv0139;Rv0150c;Rv0155;Rv0156;Rv0157;Rv0159c;Rv0161;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0183;Rv0201c;Rv0202c;Rv0207c;Rv0208c;Rv0211;Rv0218;Rv0219;Rv0220;Rv0244c;Rv0245;Rv0247c;Rv0248c;Rv0249c;Rv0268c;Rv0293c;Rv0294;Rv0320;Rv0321;Rv0337c;Rv0338c;Rv0344c;Rv0345;Rv0347;Rv0348;Rv0349;Rv0354c;Rv0379;Rv0384c;Rv0385;Rv0388c;Rv0389;Rv0390;Rv0391;Rv0392c;Rv0410c;Rv0411c;Rv0412c;Rv0413;Rv0446c;Rv0447c;Rv0448c;Rv0449c;Rv0450c;Rv0451c;Rv0452;Rv0467;Rv0468;Rv0475;Rv0476;Rv0477;Rv0478;Rv0485;Rv0489;Rv0492c;Rv0493c;Rv0500B;Rv0503c;Rv0504c;Rv0505c;Rv0506;Rv0507;Rv0508;Rv0516c;Rv0517;Rv0520;Rv0521;Rv0563;Rv0578c;Rv0579;Rv0586;Rv0587;Rv0588;Rv0589;Rv0590;Rv0590A;Rv0591;Rv0592;Rv0593;Rv0594;Rv0598c;Rv0599c;Rv0622;Rv0638;Rv0639;Rv0651;Rv0652;Rv0653c;Rv0654;Rv0655;Rv0676c;Rv0677c;Rv0678;Rv0682;Rv0683;Rv0685;Rv0692;Rv0693;Rv0694;Rv0705;Rv0706;Rv0707;Rv0708;Rv0709;Rv0710;Rv0714;Rv0715;Rv0716;Rv0717;Rv0718;Rv0719;Rv0720;Rv0721;Rv0722;Rv0723;Rv0724;Rv0726c;Rv0741;Rv0748;Rv0749;Rv0757;Rv0786c;Rv0787;Rv0805;Rv0813c;Rv0821c;Rv0825c;Rv0826;Rv0839;Rv0848;Rv0849;Rv0850;Rv0890c;Rv0891c;Rv0892;Rv0928;Rv0929;Rv0930;Rv0950c;Rv0956;Rv0957;Rv0963c;Rv0983;Rv0984;Rv0985c;Rv0994;Rv1005c;Rv1006;Rv1009;Rv1010;Rv1013;Rv1032c;Rv1033c;Rv1034c;Rv1039c;Rv1052;Rv1082;Rv1083;Rv1084;Rv1116;Rv1128c;Rv1129c;Rv1130;Rv1131;Rv1132;Rv1148c;Rv1180;Rv1184c;Rv1198;Rv1215c;Rv1216c;Rv1217c;Rv1218c;Rv1219c;Rv1229c;Rv1230c;Rv1268c;Rv1331;Rv1332;Rv1333;Rv1334;Rv1335;Rv1336;Rv1337;Rv1338;Rv1339;Rv1340;Rv1341;Rv1352;Rv1362c;Rv1363c;Rv1367c;Rv1368;Rv1374c;Rv1375;Rv1376;Rv1439c;Rv1455;Rv1460;Rv1461;Rv1462;Rv1463;Rv1464;Rv1465;Rv1466;Rv1474c;Rv1475c;Rv1497;Rv1503c;Rv1504c;Rv1507A;Rv1509;Rv1521;Rv1533;Rv1534;Rv1562c;Rv1563c;Rv1564c;Rv1565c;Rv1572c;Rv1573;Rv1579c;Rv1580c;Rv1581c;Rv1585c;Rv1586c;Rv1587c;Rv1588c;Rv1646;Rv1652;Rv1653;Rv1654;Rv1655;Rv1656;Rv1657;Rv1658;Rv1666c;Rv1667c;Rv1668c;Rv1669;Rv1670;Rv1671;Rv1685c;Rv1686c;Rv1739c;Rv1740;Rv1741;Rv1742;Rv1753c;Rv1758;Rv1760;Rv1773c;Rv1774;Rv1775;Rv1786;Rv1788;Rv1789;Rv1793;Rv1804c;Rv1808;Rv1837c;Rv1841c;Rv1842c;Rv1861;Rv1874;Rv1875;Rv1880c;Rv1882c;Rv1883c;Rv1884c;Rv1885c;Rv1886c;Rv1895;Rv1929c;Rv1930c;Rv1931c;Rv1942c;Rv1943c;Rv1944c;Rv1945;Rv1948c;Rv1949c;Rv1950c;Rv1951c;Rv1964;Rv1965;Rv1966;Rv1967;Rv1968;Rv1969;Rv1970;Rv1971;Rv1972;Rv1973;Rv1974;Rv1975;Rv1977;Rv1978;Rv1981c;Rv1983;Rv1985c;Rv1986;Rv1987;Rv2004c;Rv2005c;Rv2006;Rv2047c;Rv2048c;Rv2055c;Rv2056c;Rv2057c;Rv2058c;Rv2059;Rv2060;Rv2081c;Rv2082;Rv2083;Rv2084;Rv2116;Rv2117;Rv2145c;Rv2172c;Rv2173;Rv2174;Rv2194;Rv2195;Rv2196;Rv2256c;Rv2267c;Rv2268c;Rv2269c;Rv2270;Rv2271;Rv2272;Rv2273;Rv2291;Rv2292c;Rv2293c;Rv2307B;Rv2319c;Rv2320c;Rv2321c;Rv2322c;Rv2323c;Rv2328;Rv2330c;Rv2331;Rv2331A;Rv2332;Rv2336;Rv2352c;Rv2353c;Rv2354;Rv2355;Rv2364c;Rv2372c;Rv2373c;Rv2381c;Rv2382c;Rv2383c;Rv2384;Rv2387;Rv2403c;Rv2404c;Rv2405;Rv2439c;Rv2440c;Rv2460c;Rv2461c;Rv2470;Rv2471;Rv2491;Rv2492;Rv2493;Rv2494;Rv2516c;Rv2517c;Rv2525c;Rv2530A;Rv2530c;Rv2531c;Rv2560;Rv2638;Rv2645;Rv2646;Rv2660c;Rv2661c;Rv2663;Rv2664;Rv2665;Rv2666;Rv2667;Rv2675c;Rv2676c;Rv2677c;Rv2678c;Rv2699c;Rv2705c;Rv2706c;Rv2707;Rv2729c;Rv2730;Rv2731;Rv2768c;Rv2769c;Rv2778c;Rv2779c;Rv2780;Rv2787;Rv2796c;Rv2797c;Rv2798c;Rv2799;Rv2800;Rv2802c;Rv2803;Rv2826c;Rv2827c;Rv2846c;Rv2847c;Rv2875;Rv2884;Rv2891;Rv2904c;Rv2905;Rv2939;Rv2946c;Rv2947c;Rv2948c;Rv2949c;Rv2950c;Rv2956;Rv2957;Rv2972c;Rv2973c;Rv2974c;Rv2975c;Rv2995c;Rv2996c;Rv2997;Rv3019c;Rv3020c;Rv3022c;Rv3023c;Rv3028c;Rv3029c;Rv3046c;Rv3051c;Rv3065;Rv3066;Rv3096;Rv3115;Rv3139;Rv3140;Rv3142c;Rv3143;Rv3152;Rv3153;Rv3154;Rv3155;Rv3156;Rv3157;Rv3158;Rv3160c;Rv3161c;Rv3195;Rv3196;Rv3216;Rv3240c;Rv3248c;Rv3249c;Rv3250c;Rv3251c;Rv3252c;Rv3253c;Rv3254;Rv3272;Rv3273;Rv3274c;Rv3275c;Rv3276c;Rv3285;Rv3298c;Rv3299c;Rv3300c;Rv3301c;Rv3335c;Rv3336c;Rv3346c;Rv3353c;Rv3354;Rv3388;Rv3410c;Rv3411c;Rv3489;Rv3490;Rv3502c;Rv3503c;Rv3504;Rv3505;Rv3526;Rv3527;Rv3539;Rv3566c;Rv3567c;Rv3568c;Rv3569c;Rv3570c;Rv3571;Rv3572;Rv3597c;Rv3598c;Rv3599c;Rv3600c;Rv3601c;Rv3602c;Rv3603c;Rv3660c;Rv3661;Rv3673c;Rv3674c;Rv3675;Rv3676;Rv3681c;Rv3706c;Rv3714c;Rv3715c;Rv3716c;Rv3717;Rv3728;Rv3733c;Rv3734c;Rv3738c;Rv3750c;Rv3755c;Rv3756c;Rv3757c;Rv3758c;Rv3759c;Rv3760;Rv3798;Rv3799c;Rv3800c;Rv3801c;Rv3811;Rv3852;Rv3853;Rv3874;Rv3875;Rv3876;Rv3877;Rv3882c;Rv3883c"
"Rv0681,Rv3529c;Rv3530c;Rv3531c;Rv3532;Rv3540c;Rv3541c;Rv3542c;Rv3543c;Rv3544c;Rv3545c;Rv3546;Rv3566c;Rv3567c;Rv3568c;Rv3569c;Rv3570c;Rv3571;Rv3572"
