TF.DE.genes
"Rv0019c,Rv0019c;Rv0743c;Rv1473A;Rv1838c;Rv2278;Rv2307A;Rv2758c;Rv2830c;Rv2898c;Rv2908c;Rv3018A;Rv3599c;Rv3770B;Rv3857c"
"Rv0020c,Rv0020c;Rv0280;Rv3202c"
"Rv0022c,Rv0001;Rv0022c;Rv0023;Rv0024;Rv0025;Rv0026;Rv0027;Rv0028;Rv0029;Rv0030;Rv0031;Rv0040c;Rv0041;Rv0048c;Rv0058;Rv0059;Rv0060;Rv0062;Rv0063;Rv0068;Rv0069c;Rv0070c;Rv0071;Rv0091;Rv0092;Rv0097;Rv0098;Rv0099;Rv0100;Rv0101;Rv0107c;Rv0110;Rv0111;Rv0112;Rv0113;Rv0114;Rv0115;Rv0117;Rv0121c;Rv0128;Rv0129c;Rv0141c;Rv0142;Rv0143c;Rv0144;Rv0145;Rv0146;Rv0155;Rv0156;Rv0157;Rv0159c;Rv0179c;Rv0182c;Rv0183;Rv0184;Rv0185;Rv0186;Rv0192A;Rv0193c;Rv0197;Rv0207c;Rv0208c;Rv0209;Rv0210;Rv0216;Rv0218;Rv0227c;Rv0228;Rv0237;Rv0245;Rv0255c;Rv0259c;Rv0263c;Rv0270;Rv0302;Rv0303;Rv0309;Rv0311;Rv0312;Rv0315;Rv0318c;Rv0320;Rv0321;Rv0331;Rv0334;Rv0344c;Rv0345;Rv0347;Rv0348;Rv0349;Rv0360c;Rv0362;Rv0381c;Rv0382c;Rv0383c;Rv0387c;Rv0389;Rv0390;Rv0391;Rv0394c;Rv0400c;Rv0406c;Rv0415;Rv0416;Rv0428c;Rv0430;Rv0431;Rv0458;Rv0468;Rv0480c;Rv0481c;Rv0482;Rv0488;Rv0500;Rv0503c;Rv0504c;Rv0506;Rv0510;Rv0519c;Rv0520;Rv0521;Rv0532;Rv0534c;Rv0535;Rv0538;Rv0554;Rv0561c;Rv0571c;Rv0576;Rv0577;Rv0588;Rv0594;Rv0597c;Rv0598c;Rv0599c;Rv0604;Rv0625c;Rv0629c;Rv0630c;Rv0631c;Rv0646c;Rv0647c;Rv0654;Rv0672;Rv0673;Rv0675;Rv0679c;Rv0680c;Rv0688;Rv0689c;Rv0690c;Rv0726c;Rv0728c;Rv0739;Rv0740;Rv0741;Rv0743c;Rv0744c;Rv0745;Rv0750;Rv0755c;Rv0774c;Rv0775;Rv0776c;Rv0780;Rv0784;Rv0791c;Rv0792c;Rv0806c;Rv0816c;Rv0817c;Rv0825c;Rv0827c;Rv0838;Rv0845;Rv0846c;Rv0847;Rv0848;Rv0849;Rv0850;Rv0867c;Rv0883c;Rv0885;Rv0886;Rv0888;Rv0926c;Rv0927c;Rv0933;Rv0934;Rv0937c;Rv0948c;Rv0953c;Rv0957;Rv0961;Rv0962c;Rv0963c;Rv0964c;Rv0965c;Rv0981;Rv0989c;Rv0990c;Rv0993;Rv0994;Rv0996;Rv0997;Rv1003;Rv1004c;Rv1018c;Rv1029;Rv1030;Rv1036c;Rv1043c;Rv1044;Rv1045;Rv1054;Rv1055;Rv1075c;Rv1076;Rv1085c;Rv1096;Rv1099c;Rv1102c;Rv1114;Rv1116;Rv1118c;Rv1136;Rv1138c;Rv1139c;Rv1145;Rv1152;Rv1153c;Rv1154c;Rv1157c;Rv1158c;Rv1166;Rv1168c;Rv1176c;Rv1180;Rv1187;Rv1188;Rv1191;Rv1195;Rv1200;Rv1212c;Rv1214c;Rv1218c;Rv1219c;Rv1220c;Rv1228;Rv1230c;Rv1242;Rv1251c;Rv1252c;Rv1256c;Rv1258c;Rv1269c;Rv1270c;Rv1277;Rv1278;Rv1279;Rv1285;Rv1347c;Rv1354c;Rv1365c;Rv1374c;Rv1393c;Rv1412;Rv1413;Rv1425;Rv1429;Rv1435c;Rv1439c;Rv1453;Rv1454c;Rv1455;Rv1459c;Rv1469;Rv1470;Rv1473;Rv1473A;Rv1477;Rv1478;Rv1486c;Rv1491c;Rv1497;Rv1514c;Rv1517;Rv1522c;Rv1527c;Rv1529;Rv1530;Rv1535;Rv1536;Rv1541c;Rv1547;Rv1562c;Rv1563c;Rv1566c;Rv1586c;Rv1587c;Rv1598c;Rv1627c;Rv1628c;Rv1629;Rv1632c;Rv1665;Rv1672c;Rv1677;Rv1684;Rv1686c;Rv1687c;Rv1690;Rv1691;Rv1697;Rv1698;Rv1716;Rv1719;Rv1741;Rv1753c;Rv1754c;Rv1768;Rv1772;Rv1773c;Rv1774;Rv1776c;Rv1800;Rv1803c;Rv1815;Rv1816;Rv1819c;Rv1832;Rv1833c;Rv1841c;Rv1842c;Rv1843c;Rv1844c;Rv1845c;Rv1860;Rv1866;Rv1882c;Rv1902c;Rv1905c;Rv1906c;Rv1910c;Rv1911c;Rv1913;Rv1916;Rv1920;Rv1922;Rv1941;Rv1942c;Rv1947;Rv1948c;Rv1949c;Rv1950c;Rv1951c;Rv1955;Rv1962c;Rv1963c;Rv1964;Rv1976c;Rv1977;Rv1985c;Rv1987;Rv2003c;Rv2004c;Rv2005c;Rv2016;Rv2017;Rv2018;Rv2019;Rv2025c;Rv2027c;Rv2033c;Rv2037c;Rv2042c;Rv2043c;Rv2044c;Rv2045c;Rv2049c;Rv2052c;Rv2059;Rv2060;Rv2061c;Rv2067c;Rv2068c;Rv2069;Rv2070c;Rv2071c;Rv2072c;Rv2073c;Rv2074;Rv2075c;Rv2076c;Rv2077A;Rv2077c;Rv2078;Rv2079;Rv2080;Rv2081c;Rv2082;Rv2083;Rv2084;Rv2085;Rv2086;Rv2087;Rv2088;Rv2101;Rv2102;Rv2114;Rv2115c;Rv2119;Rv2133c;Rv2147c;Rv2148c;Rv2149c;Rv2150c;Rv2152c;Rv2154c;Rv2163c;Rv2164c;Rv2165c;Rv2166c;Rv2175c;Rv2187;Rv2209;Rv2223c;Rv2236c;Rv2243;Rv2246;Rv2248;Rv2250A;Rv2251;Rv2252;Rv2253;Rv2254c;Rv2261c;Rv2262c;Rv2265;Rv2266;Rv2270;Rv2273;Rv2274c;Rv2291;Rv2293c;Rv2303c;Rv2318;Rv2323c;Rv2327;Rv2341;Rv2349c;Rv2350c;Rv2351c;Rv2352c;Rv2361c;Rv2362c;Rv2370c;Rv2381c;Rv2382c;Rv2391;Rv2392;Rv2402;Rv2409c;Rv2410c;Rv2411c;Rv2414c;Rv2433c;Rv2439c;Rv2440c;Rv2456c;Rv2459;Rv2463;Rv2467;Rv2469c;Rv2470;Rv2471;Rv2472;Rv2481c;Rv2482c;Rv2483c;Rv2484c;Rv2486;Rv2488c;Rv2489c;Rv2493;Rv2498c;Rv2499c;Rv2500c;Rv2501c;Rv2513;Rv2514c;Rv2515c;Rv2519;Rv2524c;Rv2525c;Rv2529;Rv2541;Rv2542;Rv2543;Rv2544;Rv2545;Rv2546;Rv2548;Rv2559c;Rv2560;Rv2580c;Rv2581c;Rv2592c;Rv2593c;Rv2594c;Rv2597;Rv2598;Rv2599;Rv2600;Rv2622;Rv2629;Rv2630;Rv2631;Rv2633c;Rv2634c;Rv2639c;Rv2667;Rv2679;Rv2681;Rv2682c;Rv2702;Rv2707;Rv2712c;Rv2719c;Rv2720;Rv2721c;Rv2729c;Rv2730;Rv2735c;Rv2736c;Rv2737c;Rv2740;Rv2746c;Rv2748c;Rv2773c;Rv2774c;Rv2775;Rv2779c;Rv2796c;Rv2797c;Rv2798c;Rv2799;Rv2800;Rv2801c;Rv2802c;Rv2803;Rv2824c;Rv2825c;Rv2831;Rv2845c;Rv2848c;Rv2850c;Rv2851c;Rv2852c;Rv2854;Rv2855;Rv2856;Rv2862c;Rv2864c;Rv2886c;Rv2891;Rv2894c;Rv2896c;Rv2897c;Rv2911;Rv2924c;Rv2927c;Rv2953;Rv2955c;Rv2957;Rv2963;Rv2974c;Rv2977c;Rv2979c;Rv2983;Rv2986c;Rv2987c;Rv2988c;Rv2989;Rv3003c;Rv3005c;Rv3011c;Rv3012c;Rv3014c;Rv3027c;Rv3030;Rv3031;Rv3032;Rv3039c;Rv3040c;Rv3041c;Rv3047c;Rv3048c;Rv3057c;Rv3058c;Rv3059;Rv3065;Rv3066;Rv3067;Rv3069;Rv3070;Rv3071;Rv3073c;Rv3076;Rv3081;Rv3096;Rv3107c;Rv3110;Rv3122;Rv3142c;Rv3144c;Rv3159c;Rv3161c;Rv3170;Rv3172c;Rv3190c;Rv3196;Rv3198c;Rv3201c;Rv3202c;Rv3209;Rv3235;Rv3236c;Rv3237c;Rv3244c;Rv3245c;Rv3246c;Rv3249c;Rv3251c;Rv3252c;Rv3258c;Rv3260c;Rv3263;Rv3267;Rv3268;Rv3276c;Rv3277;Rv3310;Rv3311;Rv3312A;Rv3320c;Rv3328c;Rv3330;Rv3331;Rv3332;Rv3335c;Rv3336c;Rv3337;Rv3338;Rv3348;Rv3352c;Rv3353c;Rv3354;Rv3368c;Rv3372;Rv3386;Rv3387;Rv3390;Rv3391;Rv3392c;Rv3402c;Rv3403c;Rv3404c;Rv3405c;Rv3413c;Rv3414c;Rv3433c;Rv3438;Rv3439c;Rv3440c;Rv3441c;Rv3443c;Rv3444c;Rv3445c;Rv3446c;Rv3447c;Rv3448;Rv3449;Rv3450c;Rv3451;Rv3453;Rv3454;Rv3467;Rv3468c;Rv3484;Rv3485c;Rv3487c;Rv3492c;Rv3494c;Rv3495c;Rv3496c;Rv3497c;Rv3498c;Rv3499c;Rv3500c;Rv3501c;Rv3517;Rv3522;Rv3525c;Rv3539;Rv3554;Rv3559c;Rv3572;Rv3573c;Rv3585;Rv3586;Rv3587c;Rv3589;Rv3590c;Rv3591c;Rv3613c;Rv3618;Rv3629c;Rv3635;Rv3636;Rv3644c;Rv3649;Rv3650;Rv3654c;Rv3655c;Rv3656c;Rv3657c;Rv3658c;Rv3659c;Rv3660c;Rv3668c;Rv3683;Rv3705A;Rv3705c;Rv3711c;Rv3714c;Rv3717;Rv3721c;Rv3725;Rv3726;Rv3727;Rv3728;Rv3729;Rv3731;Rv3743c;Rv3752c;Rv3753c;Rv3755c;Rv3756c;Rv3757c;Rv3758c;Rv3759c;Rv3767c;Rv3770c;Rv3772;Rv3787c;Rv3790;Rv3794;Rv3795;Rv3796;Rv3797;Rv3798;Rv3807c;Rv3809c;Rv3810;Rv3811;Rv3815c;Rv3817;Rv3818;Rv3819;Rv3822;Rv3824c;Rv3825c;Rv3826;Rv3830c;Rv3832c;Rv3833;Rv3844;Rv3849;Rv3850;Rv3851;Rv3854c;Rv3864;Rv3882c;Rv3883c;Rv3884c;Rv3885c;Rv3886c;Rv3887c;Rv3888c;Rv3889c;Rv3891c;Rv3892c;Rv3893c;Rv3894c;Rv3895c;Rv3896c;Rv3897c;Rv3898c;Rv3901c;Rv3902c;Rv3903c;Rv3904c;Rv3905c;Rv3906c;Rv3911;Rv3913;Rv3924c"
